PROJECT_ID,PROJECT_NAME,PROJECT_DESCRIPTION,ESTIMATED_COST,UPDATE_ACTIVITY,ENVIRONMENTAL_ASSESSMENT_STAGE,CONSTRUCTION_TYPE,CONSTRUCTION_SUBTYPE,PROJECT_TYPE,REGION,MUNICIPALITY,DEVELOPER,ARCHITECT,PROJECT_STATUS,PROJECT_STAGE,PROJECT_CATEGORY_NAME,PUBLIC_FUNDING_IND,PROVINCIAL_FUNDING,FEDERAL_FUNDING,MUNICIPAL_FUNDING,OTHER_PUBLIC_FUNDING,GREEN_BUILDING_IND,GREEN_BUILDING_DESC,CLEAN_ENERGY_IND,INDIGENOUS_IND,INDIGENOUS_NAMES,INDIGENOUS_AGREEMENT,CONSTRUCTION_JOBS,OPERATING_JOBS,STANDARDIZED_START_DATE,STANDARDIZED_COMPLETION_DATE,LATITUDE,LONGITUDE,LATITUDE_DMS,LONGITUDE_DMS,TELEPHONE,PROJECT_WEBSITE,FIRST_ENTRY_DATE,LAST_UPDATE
3181,Hydroelectric Dam,Proposed 45 - 65 MW power facility on the Similkameen River 15 km south of Princeton. Project will include a 175 m high dam and a 21 km long reservoir.,150.0,,,Infrastructure,Utilities,Utilities,3. Thompson-Okanagan,Princeton,Fortis Generation Inc.,,Proposed,Preliminary/Feasibility,Utilities (incl sewage treatment),False,False,False,False,False,False,,False,False,,,,,,,49.36671,-120.55122,"49° 22' 0.16"" N","120° 33' 4.39"" W",(866) 436-7847,,2013-09-01,2025-03-01
3197,Maple Heights Village,Proposed 193-unit townhouse development located at 240th and 112th Ave. Project will be built in four phases and include trail and park amenities.,28.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Maple Ridge,Blexo Developments,,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.2058182,-122.5566635,"49° 12' 20.95"" N","122° 33' 23.99"" W",(604) 597-5612,,2013-09-01,2025-03-01
3174,Tabletop Mountain Resort,"A proposed 5 star 58 suite luxury resort hotel (54,000 sq ft) with spa, health club, 2 restaurants and cooking school. Attached is a proposed state of the art winery (8,000 sq ft). This is a development on 25 acres located at 5126 MacKinnon Road. The hotel will be a four season destination hotel with stunning views of Lake Okanagan. In addition, there are 20 luxury homes on the estate for purchase.",32.0,,,Commercial,Accommodation,Resort,3. Thompson-Okanagan,Peachland,,,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.797081,-119.7192993,"49° 47' 49.49"" N","119° 43' 9.48"" W",(250) 767-2647 (Peachland Municipality),www.tabletopresort.com,2013-09-01,2025-03-01
3166,North Montney Mainline,305 km extension to the Groundbirch pipeline that will connect to the Prince Rupert Gas Transmission project (ID #3070). The project will include necessary metering and compression facilities. NOVA Gas Transmission Ltd. is a subsidiary of TransCanada Corp.,1700.0,,Certified,Industrial,Oil & Gas,Natural Gas Pipeline,8. Northeast,Peace River,NOVA Gas Transmission Ltd.,,Construction started,,Transportation & Warehousing,False,False,False,False,False,False,,False,False,,,,,2020-Q1,,,,,,(403) 920-6098,,2013-09-01,2025-03-01
3159,One92 Apartments,Development of a 72-unit apartment condominium at 6685 192 St.,20.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Surrey,Lakewood Homes,,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.1176214,-122.6910502,"49° 7' 3.44"" N","122° 41' 27.78"" W",(604) 590-8444,www.lakewood.ca,2013-06-01,2025-03-01
3143,Plaza Hotel Condominium Development,"Six-storey, 105-unit condominium development will include restoring and upgrades to portions of the Plaza Hotel on Government St and Pandora Ave.",20.0,,,Residential,Primarily residential - Single use,Residential,1. Vancouver Island/Coast,Victoria,GMC Projects Ltd./League Financial Partners,Eric Barker Architect Inc.,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,48.4284782,-123.3671188,"48° 25' 42.52"" N","123° 22' 1.63"" W",(250) 361-0382 (Victoria City),,2013-06-01,2025-03-01
3144,Horn River Basin Light Industrial Park,"Light industrial park located on 250 acres in the Horn River Basin. 1 acre to 20 acre parcels are serviced with power, gas, electrical, sewer and road access to the Alaska Hwy.",40.0,,,Commercial,Other Commercial,Commercial/Industrial,8. Northeast,Fort Nelson,Northern Rockies Regional Municipality,,Proposed,Tender/Preconstruction,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,58.799312,-122.670364,58° 47' 57.52'' N,122° 40' 13.31'' W,(250) 774-2541,,2013-06-01,2025-03-01
3148,Elliot Street Condominium,Proposed 18-storey condominium located at Agnes St and Eliot St.,20.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,New Westminster,Censorio,GBL Architects,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.20791,-122.9038,"49° 12' 28.44"" N","122° 54' 13.68"" W",(604) 662-8009,,2013-06-01,2025-03-01
3122,Residential Condominium,Proposed development of a 22-storey residential condominium located at 455 Beach Ave. Project has received approval from council.,30.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Vancouver,,Hulbert Group,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.2743226,-123.1311369,"49° 16' 27.56"" N","123° 7' 52.09"" W",(604) 873-7011 (Vancouver City),,2013-03-01,2025-03-01
3120,Office Complex,"Proposed 800,000 sq ft office complex in five buildings located at 3030 E. Broadway.",40.0,,,Commercial,Office,Commercial,2. Mainland/Southwest,Vancouver,British Columbia Investment Management Corp.,,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.2618881,-123.0401068,"49° 15' 42.8"" N","123° 2' 24.38"" W",(604) 731-9053,,2013-03-01,2025-03-01
3124,Condominium Development,Proposed 34-storey residential tower with a 7-storey lowrise condominium. Project located at 734 Rolston Cres has received approval from council.,45.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Vancouver,IBI Group Inc.,,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.2754908,-123.1283001,"49° 16' 31.77"" N","123° 7' 41.88"" W",(604) 873-7011 (Vancouver City),,2013-03-01,2025-03-01
3065,Bingay Main Coal Project,"Proposed open pit and underground mine with an expected capacity of 2 million tonnes/year. Located 21 km north of Elkford, the project will include a coal processing facility and a 27 km rail line. Environmental Assessment pre-application phase has been initiated.",380.0,,Pre-application,Industrial,Mining,Mining,4. Kootenay,Elkford,Centermount Coal Ltd.,,Proposed,Consultation/Approvals,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,True,Ktunaxa Kinbasket Tribal Council,Located on traditional territory,494.0,200.0,,,50.200833,-114.980278,"50°12'03"" N","114°58'49"" W",(604) 568-3388,,2012-12-01,2025-03-01
3067,Sundance Wind Project,Proposed 250 MW wind energy project located 20 km north of the Tumbler Ridge. Project may be submitted into a future BC Hydro clean call for power. Project has been put on hold until demand increases.,600.0,,Pre-application,Infrastructure,Utilities,Utilities,8. Northeast,Tumbler Ridge,Sundance Wind Project Ltd.,,On hold,,Utilities (incl sewage treatment),False,False,False,False,False,False,,True,False,,,250.0,10.0,,,55.3547,-121.0845,"55° 21' 16.92"" N","121° 5' 4.2"" W",,,2012-12-01,2025-03-01
3070,Prince Rupert Gas Transmission Project,"Project to build, own and operate a 900 km natural gas pipeline from Fort St. John to proposed Pacific Northwest LNG export facility (cancelled project ID #3131) at Port Edward, near Prince Rupert. The projects Environmental Assessment certificate has been extended to Nov 2024. 11 permits for pipeline and compressor stations have been issued by the BC Oil and Gas Commission. Project agreements with 13 First Nations are in place. Project options are in review.",5000.0,,Extended,Industrial,Oil & Gas,Liquefied Natural Gas - Natural Gas Pipeline,6. North Coast,Prince Rupert,TransCanada Corp.,,Proposed,,Transportation & Warehousing,False,False,False,False,False,False,,False,True,"Doig River, Gitanyow, Gitxaala, Gitxsan, Halfway River, Kitselas, Lake Babine Nation, Lax Kw’alaams, McLeod Lake Band, Metlakatla First Nation, Nisga’a Lisims Government, Takla Lake, Tl’azt’en Nation and Yekooche First Nations",Benefits Agreements and Impact Benefit Agreements,2000.0,40.0,,,,,,,(403) 920-2000,www.princerupertgas.com,2012-12-01,2025-03-01
3086,Commercial/ Retail Development,Proposed 203-unit rental development with below market units in a 20-storey tower located at 1395 W. Broadway. Heritage component will be retained.,20.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Vancouver,Yuanheng Holdings Ltd.,Shape Architecture,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.2637498,-123.135818,"49° 15' 49.5"" N","123° 8' 8.94"" W",(604) 909-6860,,2012-12-01,2025-03-01
3042,Townhouse Development - 1123 Brunette Ave,Development of an 83-unit townhouse at 1123 Brunette Ave. A heritage building will be retained on site.,20.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Coquitlam,Guang Xin Development Ltd.,Matthew Cheng Architect Inc.,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.2390921,-122.8606472,"49° 14' 20.73"" N","122° 51' 38.33"" W",(604) 927-3000 (Coquitlam City),,2012-09-01,2025-03-01
3043,Kemess Underground Copper-Gold Mine,"Underground coal mine located 5 km north of the former Kemess South mine. Estimated annual mine production of 95,000 oz gold and 41.4 million lbs of copper over a 12-year mine life.",524.0,,Certified,Industrial,Mining,Mining,8. Northeast,Chetwynd,Northgate Minerals Corp.,,Construction started,,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,False,,,1127.0,240.0,2023-Q1,,56.976605,-126.761678,"56° 58' 35.78"" N","126° 45' 42.04"" W",(647) 260-8880,www.auricometals.ca/kemess,2012-09-01,2025-03-01
3044,Robson Valley Hydroelectric Project,"Series of ten run-of-river plants with a total of 76.5 MW located on tributaries in the Holmes watershed. The project, 12 km east of McBride, has water licences and land tenures in place and have qualified for BC Hydro's Standing Offer Program.",200.0,,,Infrastructure,Utilities,Utilities,5. Cariboo,McBride,Holmes Hydro,,Proposed,Consultation/Approvals,Utilities (incl sewage treatment),False,False,False,False,False,False,,True,False,,,,,,,53.346859,-119.840635,"53° 20' 48.69"" N","119° 50' 26.29"" W",(250) 569-3489,,2012-09-01,2025-03-01
3045,Prince George Global Logistics Park,"Proposed 1,700 acre industrial park located near the Prince George Airport. Phase 1 of the project is ready for development with 19 serviced lots.",382.0,,,Commercial,Other Commercial,Commercial/Industrial,5. Cariboo,Prince George,Prince George Global Logistics Park,,Proposed,Preliminary/Feasibility,Residential/Commercial,True,False,False,True,False,False,,False,False,,,,,,,53.9005,-122.68017,"53° 54' 1.8"" N","122° 40' 48.61"" W",(250) 561-7614 (Prince George City),,2012-09-01,2025-03-01
3021,Monaco Condominium Development,"Proposed development with 161 condominiums and 128 hotel suites in two 22 and 26 storey towers. Located at 526 Doyle Ave. and 1372 St. Paul St. The project will include 20,500 sq ft of commercial space.",70.0,,,Residential,Primarily residential - Single use,Residential,3. Thompson-Okanagan,Kelowna,Premier Pacific Properties,Points West Architecture,Proposed,,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.88916,-119.49168,"49° 53' 20.98"" N","119° 29' 30.05"" W",(250) 795-2125,www.themonacokelowna.com,2012-09-01,2025-03-01
3048,Hart North Industrial Site,"Proposed development of a 3,000 hectare industrial site with 400 hectares in phase 1. Located 36 km north of Prince George, the site is in close proximity to Prince George International Airport .",,,,Commercial,Other Commercial,Commercial/Industrial,5. Cariboo,Prince George,Prince George Economic Development Corp./ Regional District of Fraser-Fort George,,Proposed,Preliminary/Feasibility,Residential/Commercial,True,False,False,True,False,False,,False,False,,,,,,,54.176389,-122.6325,54° 10' 35” N,122° 37' 57” W,(250) 960-4400 (Regional District of Fraser-Fort George),,2012-09-01,2025-03-01
3028,Westcoast Connector Gas Transmission Project,"Proposal for a multi-pipeline natural gas corridor from the Cypress area in northeast B.C. to serve proposed West Coast LNG exports in the Prince Rupert area. An Environmental Assessment Certificate has been issued. Approximately 850-kilometres, 48-inch pipelines with a design capacity of up to 8.4 billion cubic feet per day.",6000.0,,Expired,Industrial,Oil & Gas,Liquefied Natural Gas - Natural Gas Pipeline,6. North Coast,Prince Rupert,Enbridge Inc.,,Proposed,,Transportation & Warehousing,False,False,False,False,False,False,,False,True,"Doig River First Nation, Gitanyow First Nation, Gitxaala First Nation, Kitselas First Nation, Metlakatla First Nation, Takla Lake First Nation",Benefits Agreement,3600.0,60.0,,,,,,,(403) 231-3900,www.enbridge.com,2012-09-01,2025-03-01
3052,Braid Street Office Building,"Proposed 400,000 sq ft office building located on Braid St.",20.0,,,Commercial,Office,Commercial,2. Mainland/Southwest,New Westminster,British Columbia Investment Management Corp./ City Development Corp.,,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,True,LEED gold,False,False,,,,,,,49.23228,-122.88294,"49° 13' 56.21"" N","122° 52' 58.58"" W",(250) 356-0263,,2012-09-01,2025-03-01
3053,Norampac Business Park,Proposed 64 acre business park on the former Norampac mill site.,20.0,,,Commercial,Other Commercial,Commercial/Industrial,2. Mainland/Southwest,Burnaby,Oxford Properties,,Proposed,,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.1863976,-122.9722672,"49° 11' 11.03"" N","122° 58' 20.16"" W",(604) 893-3200,,2012-09-01,2025-03-01
3055,PacificLink Industrial Park,"Master-planned 84 acre development will accommodate industrial, commercial and retail space, located on Scott Rd. Texan Distribution Centre is a major tenant, occupying 75,000 sq ft of warehouse and 30,000 sq ft office space. Other tenants include FedEx Freight, Pacific Coast Express and Lordco Auto Parts. 16 acres remain unused.",100.0,,,Commercial,Other Commercial,Commercial/Industrial,2. Mainland/Southwest,Delta,Wesgroup Properties,,Construction started,,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,2013-Q3,,49.19148,-122.89471,"49° 11' 29.33"" N","122° 53' 40.96"" W",(604) 632-1727,,2012-09-01,2025-03-01
3015,Willingdon Light Industrial Park,Development of 17.4 hectares on Willingdon Rd into a sustainable light industrial park. The project has received approval from Transport Canada and the municipality.,,,,Commercial,Other Commercial,Commercial/Industrial,1. Vancouver Island/Coast,Victoria,Victoria Airport Authority,,Proposed,Consultation/Approvals,Residential/Commercial,True,True,False,False,True,False,,False,False,,,,,,,48.6490707,-123.4418716,"48° 38' 56.65"" N","123° 26' 30.74"" W",(250) 953-7554,,2012-09-01,2025-03-01
3026,Vicarro Ranch Residential Development,"Proposed 1,400-unit residential community on a 160 hectare site near Whatcom Rd and Cassiar Rd. Project will proceed in phases with 264 single family homes, 38 duplex, 229 townhome and 348 condominium units over 5 sub-areas. Official Community Plan amendment (OCP) required.",560.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Abbotsford,,New Town Planning and Architecture Services,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.05924,-122.24384,"49° 3' 33.26"" N","122° 14' 37.82"" W",(604) 853-2281 (City of Abbotsford),,2012-09-01,2025-03-01
3047,Alterna Biocarbon Manufacturing Facility,"Biocarbon production facility will be constructed in phases; phase 1 will convert 12,000 tonnes of green wood residues into 3500 tonnes of biocarbon annually; phase 2 will convert 110,000 tonnes of green wood residues into 25,000 tonnes of biocarbon annually.",15.0,,,Industrial,Other Manufacturing,Manufacturing,5. Cariboo,Prince George,Alterna Biocarbon,,Proposed,Consultation/Approvals,Manufacturing,False,False,False,False,False,False,,False,False,,,,,,,53.8406906,-122.7414169,"53° 50' 26.49"" N","122° 44' 29.1"" W",(250) 649-2460,,2012-09-01,2025-03-01
2997,BC Metro Residential Project,Proposed development of 100 condominium units located adjacent to the Executive Hotel.,20.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Burnaby,Executive Group Development,,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.2675332,-123.0106141,"49° 16' 3.12"" N","123° 0' 38.21"" W",(604) 642-5250,,2012-06-01,2025-03-01
3011,Ampri International Gateway Centre,"Proposed development of an office and hotel complex on Bridgeport Rd. Project will include 2 hotels; a 122-room, 9-storey building; 167 room, 11-storey building and an 11-storey office tower.",100.0,,,Commercial,Accommodation,Accommodation,2. Mainland/Southwest,Richmond,Ampri Group,,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.19321,-123.12148,"49° 11' 35.56"" N","123° 7' 17.33"" W",(604) 277-8453,,2012-06-01,2025-03-01
3005,Office Building,"Proposed development of 800,000 sq ft in 5 buildings at 3030 East Broadway. Rezoning approved with conditions met Jul 2015.",40.0,,,Commercial,Office,Commercial,2. Mainland/Southwest,Vancouver,British Columbia Investment Management Corp.,B+H Bunting Coady Architects,On hold,,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.2619,-123.0408,"49° 15' 42.9"" N","123° 2' 27.02"" W",(250) 356-0263,,2012-06-01,2025-03-01
2987,Farrell Creek 88-I South Gas Plant,"Proposed natural gas processing plant of 14.16 million cubic metres/day maximum capacity, located 25 km north of Hudson Hope. Project has been withdrawn from the BC Environmental Assessment process. Proponent is reviewing project development plans.",250.0,,Withdrawn,Industrial,Oil & Gas,Oil and Gas Extraction,8. Northeast,Hudson Hope,Progress Energy Canada Ltd.,,On hold,,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,False,,,1500.0,160.0,,,56.232276,-122.094599,"56° 13' 56.19"" N","122° 5' 40.56"" W",(403) 513-7298,,2012-06-01,2025-03-01
2969,Mixed Use Development,"Mixed use development proposed for 10770 72 Ave, near Burns Bog. A development application has been submitted which will require an OCP amendment of the site.",,,,Residential,Primarily residential - Single use,Residential/Commercial,2. Mainland/Southwest,Delta,MK Delta Lands Group Inc.,,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.134019,-122.925528,"49° 8' 2.47"" N","122° 55' 31.9"" W",(604) 952-5542,,2012-06-01,2025-03-01
2972,International Plaza,"A 4 million sq ft development on 30 hectares located on Bridgeport Rd. Project will include 6 hotels, restaurants, theatres and marina offices. Rezoning is required.",4000.0,,,Commercial,Accommodation,Accommodation/Retail,2. Mainland/Southwest,Richmond,Jingon International Development Group,,Proposed,Tender/Preconstruction,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.192007,-123.105506,"49° 11' 31.23"" N","123° 6' 19.82"" W",(604) 276-4000 (Richmond City),www.itcrichmond.com,2012-03-01,2025-03-01
2956,Carbon Creek Mine,"Proposed project to construct an open pit coal mine with an estimated 2.9 million tonnes/year over a 30-year mine life. The surface mine would be completed in 3 years, followed by an underground mine expected to complete in 2 years. Project is in the pre-application phase under the Environmental Assessment Act and has completed a pre-feasibility study.",301.0,,Pre-application,Industrial,Mining,Mining,8. Northeast,Hudson Hope,Cardero Resource Corp.,,Proposed,,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,False,,,,,,,55.983773,-122.398885,"55° 59' 1.58"" N","122° 23' 55.99"" W",(604) 408-7488,,2012-03-01,2025-03-01
2929,Stewart Bulk Terminals,Expansion of the terminal to include construction of a 1.84 ha sheet pile and fill wharf to allow handling of barged cargo and forest products. Federal environmental assessment permit has been issued.,15.0,,Certified,Infrastructure,Other Transportation,Port and Harbour Facilities,6. North Coast,Stewart,Soucie Construction Inc.,,Proposed,Consultation/Approvals,Transportation & Warehousing,False,False,False,False,False,False,,False,False,,,,,,,,,,,(250) 636-2215,,2011-12-01,2025-03-01
2922,Queen Charlotte Industrial Park Development,Proposed development of a 10 to 25 acre industrial site with access from Queen Charlotte Mainline and Honna Rd.,15.0,,,Commercial,Other Commercial,Commercial/Industrial,6. North Coast,Queen Charlotte,Village of Queen Charlotte,,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,53.244091,-132.1458893,"53° 14' 38.73"" N","132° 8' 45.2"" W",(250) 559-4765,,2011-12-01,2025-03-01
2930,Industrial Development Park,"Proposed 20 acre serviced industrial development site is located near Highway 16 and railway. Potential for forestry-based manufacturing and services, site is zoned for heavy industrial use.",15.0,,,Commercial,Other Commercial,Commercial/Industrial,6. North Coast,Terrace,City of Terrace,,Proposed,Preliminary/Feasibility,Residential/Commercial,True,False,False,True,False,False,,False,False,,,,,,,,,,,(250) 615-4041 (Terrace City),,2011-12-01,2025-03-01
2931,Huckleberry Copper and Gold Mine,"East zone drill program results shows copper mineralization below previously mined deposit, Further drilling will be required to determine extent of possible expansion.",,,Certified,Industrial,Mining,Mining,7. Nechako,Houston,Huckleberry Mines Ltd.,,Construction started,,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,False,,,,,2012-Q2,,53.679882,-127.177575,"53° 40' 47.58"" N","127° 10' 39.27"" W",(604) 517-4700,,2011-12-01,2025-03-01
2932,Skeena Industrial Development Park,A 2400 acre heavy industrial greenfield development site is located south of the Northwest Regional Airport. A 250 acre portion will be developed in 2 to 10 acre parcels. Phases 1 and 2 site clearing and preparation are underway. A 172 acre parcel is owned by Kitselas Development Corporation and 17 acres by Global Dewatering Ltd. Taisheng International Investment Services had purchased 1187 acres that was bought back in late 2023 by a joint venture representing Kitselas First Nation and the City of Terrace.,,,,Industrial,Other Manufacturing,Manufacturing,6. North Coast,Terrace,City of Terrace,,Proposed,,Manufacturing,True,False,False,True,False,False,,False,True,Kitselas First Nation,,,,,,54.4617805,-128.5340118,"54° 27' 42.41"" N","128° 32' 2.44"" W",(250) 615-4041 (Terrace City),,2011-12-01,2025-03-01
2824,Park Royal Residential Towers,"Proposed development of 201 residential units in two 11 and 14 storey towers near the Park Royal shopping centre. Project will include 29,000 sq ft of commercial space and a child care facility. Rental units and below market housing",60.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,West Vancouver,Larco Investments Ltd.,,Proposed,,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.32652,-123.13665,"49° 19' 35.47"" N","123° 8' 11.94"" W",(604) 925-2700,,2011-06-01,2025-03-01
2835,Silver Creek Industrial Park,"Proposed 38 acre business park located west of Mission. The park has CP Rail, Lougheed Hwy and Fraser River frontage and has been subdivided into 20 lots ranging from .76 to 4.5 acres. 16 lots have been purchased and 3 lots developed.",40.0,,,Commercial,Other Commercial,Commercial/Industrial,2. Mainland/Southwest,Mission,Solterra Developments,,Construction started,,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,2010-Q3,,49.1346474,-122.3531647,"49° 8' 4.73"" N","122° 21' 11.39"" W",(604) 528-6010,,2011-06-01,2025-03-01
2819,Aley Project,"Proposed 10,000 tonne/day open pit niobium mine is located 140 km north of Mackenzie. Site exploration continues with drilling program. Estimated cost shown includes mine construction, converter and transmission line. Project is in the pre-application phase under the Environmental Assessment Act, which will serve as a substitution of the federal environmental assessment.",870.0,,Pre-application,Industrial,Mining,Mining,5. Cariboo,Mackenzie Region,Taseko Mines Ltd.,,Proposed,Consultation/Approvals,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,False,,,1400.0,350.0,,,55.549137,-123.2995614,55° 32' 56.89'' N,123° 17' 58.42'' W,(877) 441-4533,www.tasekomines.com/properties/aley/project-summary,2011-06-01,2025-03-01
2823,Quintette Coal Mine,Open pit coal mine located 20 km south of Tumbler Ridge. The mine was previously in operation from 1982 to 2000. Expansion to bring into production up to 3 million metric tonnes/yr for a 16-year mine life. Preliminary on-site construction was carried out. Site is on Care and Maintenance status. Mines Act Permit amendment granted.,860.0,,,Industrial,Mining,Mining,8. Northeast,Tumbler Ridge,Conuma Resources Ltd.,,On hold,,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,False,,,,400.0,,,,,,,,,2011-06-01,2025-03-01
2743,Campbell River Power Enterprises,Proposed 35 MW wood-residue power station. Project has been selected to proceed in the Phase 2 Bioenergy Call for Power.,105.0,,,Infrastructure,Utilities,Utilities,1. Vancouver Island/Coast,Campbell River,0887572 B.C. Ltd.,,Proposed,,Utilities (incl sewage treatment),False,False,False,False,False,False,,True,False,,,,,,,,,,,(250) 286-5700 (Campbell River),,2011-06-01,2025-03-01
2745,Biomass Project - McBride,Project to include a combined heat and electricity generating station. Phase 1 will produce a total of 7 MW of power and will be followed by phase 2 planned for 24 MW. Phase 3 is in the planning stages. Rezoning and permitting are in place and establishment of temporary housing for workers. Project has been submitted into the Sep 2010 BC Hydro Community-Based Biomass Power Call.,140.0,,,Infrastructure,Utilities,Utilities,5. Cariboo,McBride,ecoTECH Energy Group (Canada) Inc.,,Proposed,Preliminary/Feasibility,Utilities (incl sewage treatment),False,False,False,False,False,False,,True,False,,,,,,,53.3412,-120.2724,"53° 20' 28.32"" N","120° 16' 20.64"" W",(604) 767-5467,,2011-06-01,2025-03-01
2750,Biomass Project - Anahim Lake,Proposed biomass plant to produce in excess of 5 MW. Project has been submitted into the Sep 2010 BC Hydro Community-Based Biomass Power Call.,15.0,,,Infrastructure,Utilities,Utilities,5. Cariboo,Anahim Lake,Yun Ka Whu'ten Holdings,,Proposed,,Utilities (incl sewage treatment),False,False,False,False,False,False,,True,True,Ulkatcho Indian Band,Owned by Band,,,,,,,,,(250) 742-3212,,2011-06-01,2025-03-01
2752,Anahim Lake Bioenergy Project,"Proposed 5MW bioenergy project that would involve integrating logging waste and pine beetle infested wood from Tumbler Ridge, 100 Mile House and Cache Creek into one bio-oil production facility. The bio-oil would then be used to produce power at plants in each of the three communities. Project had been submitted into the Sep 2010 BC Hydro Community-Based Biomass Power Call, but was not selected. Developer is exploring options for proceeding.",15.0,,,Infrastructure,Utilities,Utilities,5. Cariboo,Anahim Lake,Ainsworth Energy Co. Ltd.,,Proposed,,Utilities (incl sewage treatment),False,False,False,False,False,False,,True,False,,,,,,,,,,,(250) 242-4242 (Tumbler Ridge District),,2011-06-01,2025-03-01
2813,Vancouver Island Rail Corridor (formerly E&N Rail),"The project will include restoration of the track and equipment to provide rail service from Victoria to Nanaimo and Courtney. Funding of $20.9 million will be provided by the provincial ($7 million), federal and local governments. In an operating agreement between Via Rail, the Island Corridor Foundation and Southern Railway of Vancouver Island Ltd, Via Rail will provide $1.45 million/yr in operating costs and 3 refurbished passenger cars. A business plan has been submitted for review. Three sites are considered for location of the Victoria station; near Mary St, the Roundhouse, and Johnson Street Bridge west green space.",70.0,,,Infrastructure,Roads & Highways,Transportation,1. Vancouver Island/Coast,Nanaimo,Island Corridor Foundation,,Proposed,Consultation/Approvals,Transportation & Warehousing,True,True,True,True,True,False,,False,False,,,,,,,,,,,(250) 246-4320,,2011-06-01,2025-03-01
2782,Wapiti River Coal Project,"Proposed underground coal mine located on a 15,000 hectare property located 45 km southeast of Tumbler Ridge. Project has an active exploration permit and is seeking financing.",,,,Industrial,Mining,Mining,8. Northeast,Tumbler Ridge,Canadian Dehua International Mines Group Inc.,,Proposed,Consultation/Approvals,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,False,,,,400.0,,,54.839,-120.624,"54° 50' 20.4"" N","120° 37' 26.4"" W",(604) 697-0118,www.dehua.ca,2011-03-01,2025-03-01
2770,Condominium Development - 800 Griffiths Way,Proposed development of 755 units in two residential towers and one mixed use building located at 800 Thurlow St. The project will include 529 sq m of office space and 205 parking stalls.,80.0,,,Residential,Primarily residential - Single use,Residential/Commercial,2. Mainland/Southwest,Vancouver,Aquilini Development and Construction Inc.,,Proposed,,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.277839,-123.110169,"49° 16' 40.22"" N","123° 6' 36.61"" W",(604) 909-7969,www.aquilinidevelopment.com,2011-03-01,2025-03-01
